id_visita,id_delegado,id_medico,fecha
V004042,DEL028,MED0494,2024-05-07
V004408,DEL018,MED0543,2024-05-07
V005239,DEL004,MED0661,2024-05-07
V005293,DEL050,MED0665,2024-05-07
V005774,DEL014,MED0714,2024-05-07
V005910,DEL029,MED0729,2024-05-07
V005994,DEL033,MED0734,2024-05-07
V006061,DEL013,MED0748,2024-05-07
V006301,DEL021,MED0769,2024-05-07
V006978,DEL019,MED0864,2024-05-07
V007709,DEL038,MED0958,2024-05-07
V008798,DEL042,MED1075,2024-05-07
V009258,DEL024,MED1111,2024-05-07
V009400,DEL014,MED1132,2024-05-07
V009851,DEL018,MED1187,2024-05-07
V010453,DEL043,MED1248,2024-05-07
V010667,DEL050,MED1288,2024-05-07
V011795,DEL017,MED1432,2024-05-07
V012159,DEL038,MED1459,2024-05-07
V012919,DEL016,MED1543,2024-05-07
V014114,DEL004,MED1649,2024-05-07
V014156,DEL029,MED1655,2024-05-07
V014388,DEL043,MED1678,2024-05-07
V015606,DEL016,MED1817,2024-05-07
V015688,DEL048,MED1827,2024-05-07
V015768,DEL025,MED1842,2024-05-07
V016318,DEL007,MED1912,2024-05-07
V004399,DEL007,MED0542,2024-05-08
V004800,DEL048,MED0586,2024-05-08
V005114,DEL006,MED0637,2024-05-08
V007866,DEL034,MED0972,2024-05-08
V007908,DEL045,MED0973,2024-05-08
V009518,DEL011,MED1158,2024-05-08
V010038,DEL033,MED1200,2024-05-08
V011106,DEL018,MED1364,2024-05-08
V011216,DEL046,MED1369,2024-05-08
V011797,DEL017,MED1432,2024-05-08
V012311,DEL033,MED1475,2024-05-08
V012637,DEL016,MED1517,2024-05-08
V015670,DEL044,MED1825,2024-05-08
V016310,DEL025,MED1910,2024-05-08
V000367,DEL016,MED0048,2024-05-09
V000506,DEL032,MED0060,2024-05-09
V000527,DEL038,MED0063,2024-05-09
V000998,DEL049,MED0122,2024-05-09
V001107,DEL007,MED0132,2024-05-09
V001788,DEL001,MED0216,2024-05-09
V002324,DEL036,MED0298,2024-05-09
V002786,DEL018,MED0353,2024-05-09
V002885,DEL019,MED0359,2024-05-09
V003626,DEL018,MED0446,2024-05-09
V004243,DEL039,MED0527,2024-05-09
V004813,DEL006,MED0588,2024-05-09
V005238,DEL004,MED0661,2024-05-09
V006026,DEL030,MED0739,2024-05-09
V006206,DEL013,MED0758,2024-05-09
V006470,DEL035,MED0796,2024-05-09
V006856,DEL023,MED0846,2024-05-09
V007276,DEL043,MED0895,2024-05-09
V008418,DEL020,MED1032,2024-05-09
V008837,DEL023,MED1076,2024-05-09
V009592,DEL030,MED1166,2024-05-09
V010452,DEL043,MED1248,2024-05-09
V010992,DEL001,MED1347,2024-05-09
V011652,DEL046,MED1419,2024-05-09
V012370,DEL028,MED1490,2024-05-09
V013457,DEL018,MED1592,2024-05-09
V013537,DEL049,MED1600,2024-05-09
V013641,DEL032,MED1608,2024-05-09
V013684,DEL010,MED1615,2024-05-09
V013827,DEL016,MED1623,2024-05-09
V014375,DEL043,MED1678,2024-05-09
V014587,DEL010,MED1699,2024-05-09
V016190,DEL001,MED1893,2024-05-09
V001694,DEL043,MED0209,2024-05-10
V002213,DEL007,MED0287,2024-05-10
V004191,DEL013,MED0522,2024-05-10
V004211,DEL003,MED0523,2024-05-10
V005175,DEL008,MED0649,2024-05-10
V005526,DEL050,MED0687,2024-05-10
V006048,DEL026,MED0747,2024-05-10
V006431,DEL029,MED0792,2024-05-10
V006578,DEL043,MED0811,2024-05-10
V008330,DEL045,MED1017,2024-05-10
V008957,DEL038,MED1088,2024-05-10
V009111,DEL022,MED1099,2024-05-10
V009136,DEL036,MED1102,2024-05-10
V009465,DEL039,MED1144,2024-05-10
V009929,DEL013,MED1194,2024-05-10
V010176,DEL034,MED1220,2024-05-10
V010914,DEL011,MED1331,2024-05-10
V011194,DEL034,MED1367,2024-05-10
V011860,DEL033,MED1436,2024-05-10
V012335,DEL016,MED1477,2024-05-10
V012351,DEL009,MED1483,2024-05-10
V012617,DEL011,MED1513,2024-05-10
V013825,DEL016,MED1623,2024-05-10
V014848,DEL048,MED1733,2024-05-10
V015074,DEL023,MED1763,2024-05-10
V015290,DEL018,MED1779,2024-05-10
V015903,DEL033,MED1858,2024-05-10
V016034,DEL017,MED1875,2024-05-10
V016074,DEL001,MED1876,2024-05-10
V016290,DEL029,MED1906,2024-05-10
V016827,DEL020,MED1982,2024-05-10
V000542,DEL038,MED0063,2024-05-11
V000718,DEL028,MED0084,2024-05-11
V001260,DEL017,MED0149,2024-05-11
V002651,DEL008,MED0341,2024-05-11
V003844,DEL003,MED0467,2024-05-11
V004239,DEL039,MED0527,2024-05-11
V004451,DEL029,MED0547,2024-05-11
V004511,DEL047,MED0555,2024-05-11
V004877,DEL026,MED0600,2024-05-11
V006023,DEL030,MED0739,2024-05-11
V006513,DEL047,MED0801,2024-05-11
V007148,DEL025,MED0882,2024-05-11
V007469,DEL034,MED0920,2024-05-11
V007944,DEL041,MED0978,2024-05-11
V008326,DEL045,MED1017,2024-05-11
V009289,DEL026,MED1113,2024-05-11
V010414,DEL032,MED1244,2024-05-11
V011430,DEL048,MED1395,2024-05-11
V011822,DEL044,MED1435,2024-05-11
V012327,DEL042,MED1476,2024-05-11
V012634,DEL016,MED1517,2024-05-11
V013348,DEL033,MED1586,2024-05-11
V013832,DEL016,MED1623,2024-05-11
V014065,DEL011,MED1643,2024-05-11
V015917,DEL050,MED1860,2024-05-11
V016170,DEL025,MED1891,2024-05-11
V000463,DEL002,MED0058,2024-05-12
V000851,DEL020,MED0104,2024-05-12
V002513,DEL048,MED0321,2024-05-12
V003314,DEL050,MED0406,2024-05-12
V004354,DEL032,MED0537,2024-05-12
V004373,DEL016,MED0540,2024-05-12
V004500,DEL017,MED0554,2024-05-12
V004915,DEL038,MED0604,2024-05-12
V005812,DEL027,MED0719,2024-05-12
V005845,DEL031,MED0725,2024-05-12
V007693,DEL006,MED0957,2024-05-12
V007819,DEL015,MED0970,2024-05-12
V007825,DEL015,MED0970,2024-05-12
V008399,DEL020,MED1032,2024-05-12
V009335,DEL007,MED1119,2024-05-12
V009431,DEL038,MED1138,2024-05-12
V010005,DEL019,MED1199,2024-05-12
V010674,DEL050,MED1288,2024-05-12
V011581,DEL023,MED1410,2024-05-12
V012005,DEL021,MED1446,2024-05-12
V012759,DEL042,MED1526,2024-05-12
V012763,DEL042,MED1526,2024-05-12
V014957,DEL012,MED1749,2024-05-12
V016475,DEL002,MED1944,2024-05-12
V000912,DEL009,MED0109,2024-05-13
V001680,DEL034,MED0206,2024-05-13
V002150,DEL013,MED0275,2024-05-13
V005230,DEL004,MED0661,2024-05-13
V005764,DEL014,MED0714,2024-05-13
V006020,DEL030,MED0739,2024-05-13
V006480,DEL035,MED0796,2024-05-13
V007753,DEL049,MED0964,2024-05-13
V012127,DEL016,MED1455,2024-05-13
V013255,DEL033,MED1579,2024-05-13
V013275,DEL038,MED1582,2024-05-13
V013987,DEL018,MED1633,2024-05-13
V014017,DEL046,MED1637,2024-05-13
V014624,DEL009,MED1702,2024-05-13
V014641,DEL010,MED1703,2024-05-13
V014763,DEL048,MED1717,2024-05-13
V014787,DEL046,MED1718,2024-05-13
V015396,DEL027,MED1793,2024-05-13
V015713,DEL049,MED1835,2024-05-13
V016899,DEL020,MED1998,2024-05-13
V002364,DEL034,MED0301,2024-05-14
V002440,DEL021,MED0309,2024-05-14
V002691,DEL030,MED0342,2024-05-14
V002700,DEL030,MED0342,2024-05-14
V002954,DEL010,MED0368,2024-05-14
V003522,DEL011,MED0433,2024-05-14
V004238,DEL039,MED0527,2024-05-14
V004659,DEL018,MED0573,2024-05-14
V005904,DEL029,MED0729,2024-05-14
V005948,DEL018,MED0730,2024-05-14
V006064,DEL013,MED0748,2024-05-14
V006646,DEL033,MED0818,2024-05-14
V007692,DEL006,MED0957,2024-05-14
V007832,DEL015,MED0970,2024-05-14
V007993,DEL023,MED0983,2024-05-14
V008208,DEL022,MED1002,2024-05-14
V008786,DEL019,MED1073,2024-05-14
V008878,DEL016,MED1078,2024-05-14
V010264,DEL018,MED1225,2024-05-14
V010931,DEL037,MED1334,2024-05-14
V011012,DEL010,MED1352,2024-05-14
V011065,DEL031,MED1359,2024-05-14
V011919,DEL036,MED1438,2024-05-14
V012000,DEL021,MED1446,2024-05-14
V012107,DEL006,MED1453,2024-05-14
V013042,DEL003,MED1561,2024-05-14
V013675,DEL010,MED1615,2024-05-14
V013763,DEL032,MED1620,2024-05-14
V016493,DEL002,MED1944,2024-05-14
V016598,DEL012,MED1955,2024-05-14
V016720,DEL005,MED1973,2024-05-14
V000303,DEL049,MED0042,2024-05-15
V000304,DEL049,MED0042,2024-05-15
V001188,DEL009,MED0144,2024-05-15
V002912,DEL019,MED0365,2024-05-15
V003158,DEL018,MED0388,2024-05-15
V004522,DEL047,MED0555,2024-05-15
V004583,DEL022,MED0561,2024-05-15
V004783,DEL007,MED0584,2024-05-15
V004803,DEL048,MED0586,2024-05-15
V004830,DEL044,MED0593,2024-05-15
V005113,DEL006,MED0637,2024-05-15
V005656,DEL033,MED0702,2024-05-15
V006190,DEL046,MED0754,2024-05-15
V007201,DEL003,MED0886,2024-05-15
V008982,DEL021,MED1090,2024-05-15
V009535,DEL023,MED1161,2024-05-15
V009660,DEL009,MED1171,2024-05-15
V010825,DEL049,MED1313,2024-05-15
V011616,DEL003,MED1415,2024-05-15
V011796,DEL017,MED1432,2024-05-15
V011828,DEL044,MED1435,2024-05-15
V012702,DEL002,MED1521,2024-05-15
V013061,DEL024,MED1563,2024-05-15
V013273,DEL038,MED1582,2024-05-15
V013750,DEL030,MED1619,2024-05-15
V013972,DEL018,MED1633,2024-05-15
V013984,DEL018,MED1633,2024-05-15
V014216,DEL041,MED1663,2024-05-15
V015394,DEL027,MED1793,2024-05-15
V015633,DEL009,MED1818,2024-05-15
V016127,DEL006,MED1884,2024-05-15
V016323,DEL007,MED1912,2024-05-15
V000660,DEL001,MED0076,2024-05-16
V001354,DEL006,MED0161,2024-05-16
V001609,DEL014,MED0197,2024-05-16
V002199,DEL024,MED0283,2024-05-16
V002222,DEL007,MED0287,2024-05-16
V002376,DEL009,MED0303,2024-05-16
V002697,DEL030,MED0342,2024-05-16
V002824,DEL039,MED0354,2024-05-16
V003445,DEL016,MED0424,2024-05-16
V004241,DEL039,MED0527,2024-05-16
V004493,DEL010,MED0553,2024-05-16
V004969,DEL004,MED0619,2024-05-16
V005233,DEL004,MED0661,2024-05-16
V005609,DEL011,MED0700,2024-05-16
V005874,DEL047,MED0726,2024-05-16
V006341,DEL048,MED0778,2024-05-16
V006964,DEL007,MED0863,2024-05-16
V006965,DEL007,MED0863,2024-05-16
V007068,DEL040,MED0872,2024-05-16
V007304,DEL041,MED0896,2024-05-16
V007321,DEL002,MED0897,2024-05-16
V007664,DEL050,MED0953,2024-05-16
V008038,DEL044,MED0989,2024-05-16
V008577,DEL033,MED1046,2024-05-16
V009223,DEL035,MED1109,2024-05-16
V009326,DEL007,MED1119,2024-05-16
V009354,DEL009,MED1122,2024-05-16
V010210,DEL017,MED1221,2024-05-16
V010626,DEL048,MED1284,2024-05-16
V011429,DEL048,MED1395,2024-05-16
V011960,DEL018,MED1443,2024-05-16
V012060,DEL031,MED1449,2024-05-16
V012520,DEL011,MED1501,2024-05-16
V012928,DEL018,MED1545,2024-05-16
V014543,DEL018,MED1698,2024-05-16
V015255,DEL039,MED1778,2024-05-16
V016478,DEL002,MED1944,2024-05-16
V016487,DEL002,MED1944,2024-05-16
V016886,DEL033,MED1996,2024-05-16
V000186,DEL030,MED0027,2024-05-17
V001715,DEL040,MED0210,2024-05-17
V002366,DEL034,MED0301,2024-05-17
V002562,DEL046,MED0325,2024-05-17
V006137,DEL048,MED0751,2024-05-17
V006398,DEL004,MED0787,2024-05-17
V007551,DEL026,MED0930,2024-05-17
V007577,DEL032,MED0934,2024-05-17
V007637,DEL006,MED0952,2024-05-17
V007789,DEL024,MED0968,2024-05-17
V008743,DEL049,MED1071,2024-05-17
V008834,DEL023,MED1076,2024-05-17
V012422,DEL003,MED1492,2024-05-17
V012816,DEL006,MED1540,2024-05-17
V012985,DEL013,MED1551,2024-05-17
V013003,DEL019,MED1556,2024-05-17
V013015,DEL031,MED1557,2024-05-17
V013911,DEL013,MED1631,2024-05-17
V014274,DEL002,MED1674,2024-05-17
V000352,DEL016,MED0048,2024-05-18
V000994,DEL049,MED0122,2024-05-18
V001652,DEL035,MED0201,2024-05-18
V001829,DEL008,MED0224,2024-05-18
V001839,DEL008,MED0224,2024-05-18
V001978,DEL004,MED0246,2024-05-18
V002907,DEL019,MED0365,2024-05-18
V003064,DEL013,MED0383,2024-05-18
V004472,DEL020,MED0549,2024-05-18
V004793,DEL001,MED0585,2024-05-18
V004954,DEL019,MED0617,2024-05-18
V008841,DEL023,MED1076,2024-05-18
V009944,DEL013,MED1194,2024-05-18
V009994,DEL019,MED1199,2024-05-18
V011330,DEL028,MED1383,2024-05-18
V011656,DEL046,MED1419,2024-05-18
V011747,DEL022,MED1428,2024-05-18
V012471,DEL022,MED1496,2024-05-18
V012518,DEL011,MED1501,2024-05-18
V016099,DEL009,MED1879,2024-05-18
V016557,DEL046,MED1950,2024-05-18
V016719,DEL005,MED1973,2024-05-18
V001199,DEL036,MED0145,2024-05-19
V001456,DEL016,MED0170,2024-05-19
V002282,DEL014,MED0295,2024-05-19
V002767,DEL019,MED0350,2024-05-19
V003005,DEL008,MED0375,2024-05-19
V003396,DEL016,MED0415,2024-05-19
V003476,DEL014,MED0431,2024-05-19
V004804,DEL048,MED0586,2024-05-19
V006011,DEL003,MED0736,2024-05-19
V006332,DEL031,MED0772,2024-05-19
V008634,DEL030,MED1053,2024-05-19
V009054,DEL042,MED1094,2024-05-19
V009758,DEL002,MED1180,2024-05-19
V009821,DEL047,MED1186,2024-05-19
V009858,DEL018,MED1187,2024-05-19
V009979,DEL045,MED1196,2024-05-19
V009999,DEL019,MED1199,2024-05-19
V010934,DEL037,MED1334,2024-05-19
V012662,DEL037,MED1519,2024-05-19
V012893,DEL049,MED1542,2024-05-19
V013110,DEL034,MED1564,2024-05-19
V013187,DEL011,MED1572,2024-05-19
V014594,DEL020,MED1700,2024-05-19
V015490,DEL034,MED1806,2024-05-19
V015710,DEL049,MED1835,2024-05-19
V015758,DEL025,MED1842,2024-05-19
V016126,DEL006,MED1884,2024-05-19
V016303,DEL037,MED1907,2024-05-19
V002034,DEL020,MED0255,2024-05-20
V002641,DEL008,MED0341,2024-05-20
V003312,DEL050,MED0406,2024-05-20
V003594,DEL001,MED0442,2024-05-20
V004293,DEL027,MED0532,2024-05-20
V004631,DEL048,MED0572,2024-05-20
V004926,DEL010,MED0607,2024-05-20
V004993,DEL006,MED0622,2024-05-20
V005272,DEL022,MED0663,2024-05-20
V005447,DEL029,MED0680,2024-05-20
V006365,DEL036,MED0783,2024-05-20
V006642,DEL033,MED0818,2024-05-20
V006733,DEL006,MED0832,2024-05-20
V007119,DEL033,MED0881,2024-05-20
V007522,DEL030,MED0926,2024-05-20
V008241,DEL035,MED1005,2024-05-20
V008748,DEL049,MED1071,2024-05-20
V010971,DEL021,MED1339,2024-05-20
V011826,DEL044,MED1435,2024-05-20
V013373,DEL004,MED1588,2024-05-20
V013646,DEL032,MED1609,2024-05-20
V015359,DEL050,MED1788,2024-05-20
V015412,DEL016,MED1795,2024-05-20
V015809,DEL021,MED1849,2024-05-20
V016011,DEL011,MED1874,2024-05-20
V016476,DEL002,MED1944,2024-05-20
V016878,DEL004,MED1992,2024-05-20
V000220,DEL010,MED0035,2024-05-21
V000242,DEL024,MED0038,2024-05-21
V000842,DEL032,MED0103,2024-05-21
V000930,DEL021,MED0113,2024-05-21
V001639,DEL019,MED0200,2024-05-21
V001745,DEL010,MED0212,2024-05-21
V002913,DEL019,MED0365,2024-05-21
V003253,DEL029,MED0402,2024-05-21
V003491,DEL014,MED0431,2024-05-21
V004291,DEL027,MED0532,2024-05-21
V004667,DEL018,MED0573,2024-05-21
V004998,DEL006,MED0622,2024-05-21
V005110,DEL006,MED0637,2024-05-21
V006094,DEL046,MED0750,2024-05-21
V006242,DEL026,MED0760,2024-05-21
V006841,DEL006,MED0845,2024-05-21
V006894,DEL022,MED0851,2024-05-21
V007435,DEL044,MED0910,2024-05-21
V007615,DEL006,MED0946,2024-05-21
V008398,DEL020,MED1032,2024-05-21
V009278,DEL010,MED1112,2024-05-21
V010012,DEL019,MED1199,2024-05-21
V010308,DEL040,MED1235,2024-05-21
V011509,DEL024,MED1404,2024-05-21
V011613,DEL003,MED1415,2024-05-21
V012585,DEL036,MED1506,2024-05-21
V013473,DEL018,MED1592,2024-05-21
V014288,DEL002,MED1674,2024-05-21
V015810,DEL021,MED1849,2024-05-21
V015851,DEL026,MED1854,2024-05-21
V016143,DEL017,MED1888,2024-05-21
V016289,DEL029,MED1906,2024-05-21
V000593,DEL022,MED0069,2024-05-22
V000809,DEL042,MED0094,2024-05-22
V002590,DEL047,MED0332,2024-05-22
V002730,DEL008,MED0345,2024-05-22
V003247,DEL029,MED0402,2024-05-22
V004164,DEL017,MED0517,2024-05-22
V004305,DEL027,MED0532,2024-05-22
V006891,DEL019,MED0850,2024-05-22
V008840,DEL023,MED1076,2024-05-22
V009945,DEL013,MED1194,2024-05-22
V010509,DEL013,MED1262,2024-05-22
V010813,DEL048,MED1312,2024-05-22
V010975,DEL031,MED1341,2024-05-22
V011103,DEL018,MED1364,2024-05-22
V011627,DEL046,MED1416,2024-05-22
V012220,DEL041,MED1464,2024-05-22
V012889,DEL049,MED1542,2024-05-22
V013946,DEL003,MED1632,2024-05-22
V014655,DEL004,MED1705,2024-05-22
V015507,DEL010,MED1807,2024-05-22
V016071,DEL001,MED1876,2024-05-22
V016510,DEL021,MED1945,2024-05-22
V000607,DEL021,MED0070,2024-05-23
V001406,DEL041,MED0165,2024-05-23
V004165,DEL017,MED0517,2024-05-23
V005130,DEL024,MED0639,2024-05-23
V005539,DEL033,MED0689,2024-05-23
V005767,DEL014,MED0714,2024-05-23
V005989,DEL033,MED0734,2024-05-23
V006142,DEL048,MED0751,2024-05-23
V006931,DEL006,MED0859,2024-05-23
V007035,DEL029,MED0868,2024-05-23
V007219,DEL026,MED0890,2024-05-23
V007524,DEL030,MED0926,2024-05-23
V007904,DEL045,MED0973,2024-05-23
V008506,DEL033,MED1041,2024-05-23
V008914,DEL006,MED1087,2024-05-23
V009016,DEL035,MED1091,2024-05-23
V010409,DEL032,MED1244,2024-05-23
V010464,DEL032,MED1250,2024-05-23
V011006,DEL023,MED1350,2024-05-23
V012582,DEL049,MED1505,2024-05-23
V014221,DEL048,MED1666,2024-05-23
V014475,DEL048,MED1692,2024-05-23
V015590,DEL035,MED1812,2024-05-23
V016177,DEL025,MED1891,2024-05-23
V016220,DEL037,MED1894,2024-05-23
V001581,DEL006,MED0192,2024-05-24
V001879,DEL021,MED0229,2024-05-24
V003648,DEL043,MED0447,2024-05-24
V004029,DEL022,MED0491,2024-05-24
V004078,DEL034,MED0497,2024-05-24
V004655,DEL018,MED0573,2024-05-24
V005492,DEL045,MED0684,2024-05-24
V006159,DEL027,MED0752,2024-05-24
V007116,DEL033,MED0881,2024-05-24
V007990,DEL023,MED0983,2024-05-24
V008371,DEL004,MED1026,2024-05-24
V008796,DEL042,MED1075,2024-05-24
V010082,DEL019,MED1205,2024-05-24
V010212,DEL017,MED1221,2024-05-24
V010584,DEL033,MED1277,2024-05-24
V010682,DEL050,MED1288,2024-05-24
V012661,DEL037,MED1519,2024-05-24
V013683,DEL010,MED1615,2024-05-24
V014341,DEL031,MED1676,2024-05-24
V014560,DEL018,MED1698,2024-05-24
V015384,DEL027,MED1793,2024-05-24
V016830,DEL046,MED1983,2024-05-24
V002473,DEL023,MED0314,2024-05-25
V003739,DEL034,MED0456,2024-05-25
V003965,DEL040,MED0480,2024-05-25
V004231,DEL039,MED0527,2024-05-25
V004486,DEL004,MED0551,2024-05-25
V005034,DEL023,MED0623,2024-05-25
V005203,DEL028,MED0651,2024-05-25
V006089,DEL046,MED0750,2024-05-25
V006247,DEL042,MED0761,2024-05-25
V007185,DEL003,MED0885,2024-05-25
V009896,DEL037,MED1191,2024-05-25
V010258,DEL018,MED1225,2024-05-25
V010476,DEL023,MED1253,2024-05-25
V011602,DEL045,MED1414,2024-05-25
V011653,DEL046,MED1419,2024-05-25
V011909,DEL036,MED1438,2024-05-25
V014531,DEL021,MED1697,2024-05-25
V001735,DEL024,MED0211,2024-05-26
V003872,DEL037,MED0470,2024-05-26
V004575,DEL026,MED0560,2024-05-26
V004773,DEL003,MED0583,2024-05-26
V005360,DEL027,MED0672,2024-05-26
V005426,DEL016,MED0676,2024-05-26
V005848,DEL031,MED0725,2024-05-26
V006132,DEL048,MED0751,2024-05-26
V007575,DEL032,MED0934,2024-05-26
V007854,DEL036,MED0971,2024-05-26
V008500,DEL033,MED1041,2024-05-26
V008927,DEL006,MED1087,2024-05-26
V009336,DEL007,MED1119,2024-05-26
V009511,DEL022,MED1155,2024-05-26
V009728,DEL034,MED1179,2024-05-26
V010601,DEL010,MED1280,2024-05-26
V010726,DEL002,MED1299,2024-05-26
V011275,DEL015,MED1373,2024-05-26
V011510,DEL024,MED1404,2024-05-26
V011626,DEL046,MED1416,2024-05-26
V013046,DEL003,MED1561,2024-05-26
V013252,DEL005,MED1578,2024-05-26
V013753,DEL032,MED1620,2024-05-26
V015334,DEL035,MED1783,2024-05-26
V015341,DEL029,MED1786,2024-05-26
V015393,DEL027,MED1793,2024-05-26
V015898,DEL046,MED1856,2024-05-26
V016065,DEL001,MED1876,2024-05-26
V000582,DEL022,MED0069,2024-05-27
V001833,DEL008,MED0224,2024-05-27
V003824,DEL038,MED0466,2024-05-27
V005563,DEL023,MED0691,2024-05-27
V006433,DEL029,MED0792,2024-05-27
V006438,DEL038,MED0793,2024-05-27
V008270,DEL042,MED1009,2024-05-27
V009209,DEL016,MED1107,2024-05-27
V009395,DEL014,MED1132,2024-05-27
V009940,DEL013,MED1194,2024-05-27
V011450,DEL049,MED1399,2024-05-27
V011615,DEL003,MED1415,2024-05-27
V011970,DEL001,MED1445,2024-05-27
V012045,DEL031,MED1449,2024-05-27
V014879,DEL001,MED1736,2024-05-27
V014928,DEL034,MED1746,2024-05-27
V015072,DEL023,MED1763,2024-05-27
V015228,DEL031,MED1777,2024-05-27
V016012,DEL011,MED1874,2024-05-27
V016193,DEL001,MED1893,2024-05-27
V000448,DEL017,MED0057,2024-05-28
V000754,DEL049,MED0088,2024-05-28
V001517,DEL033,MED0189,2024-05-28
V002022,DEL041,MED0251,2024-05-28
V003006,DEL008,MED0375,2024-05-28
V004148,DEL044,MED0515,2024-05-28
V006218,DEL013,MED0758,2024-05-28
V006295,DEL021,MED0769,2024-05-28
V006401,DEL021,MED0788,2024-05-28
V007383,DEL005,MED0905,2024-05-28
V008150,DEL028,MED0998,2024-05-28
V008554,DEL015,MED1045,2024-05-28
V008920,DEL006,MED1087,2024-05-28
V008925,DEL006,MED1087,2024-05-28
V009824,DEL047,MED1186,2024-05-28
V011193,DEL034,MED1367,2024-05-28
V011932,DEL014,MED1439,2024-05-28
V012216,DEL041,MED1464,2024-05-28
V013226,DEL013,MED1575,2024-05-28
V013659,DEL007,MED1610,2024-05-28
V014238,DEL035,MED1670,2024-05-28
V014291,DEL002,MED1674,2024-05-28
V014312,DEL015,MED1675,2024-05-28
V014702,DEL014,MED1712,2024-05-28
V014970,DEL012,MED1749,2024-05-28
V015906,DEL050,MED1860,2024-05-28
V016251,DEL040,MED1900,2024-05-28
V000300,DEL049,MED0042,2024-06-01
V000569,DEL021,MED0067,2024-06-01
V001955,DEL033,MED0245,2024-06-01
V002165,DEL037,MED0278,2024-06-01
V002374,DEL049,MED0302,2024-06-01
V002430,DEL021,MED0309,2024-06-01
V003531,DEL038,MED0434,2024-06-01
V004224,DEL039,MED0527,2024-06-01
V004557,DEL034,MED0557,2024-06-01
V005004,DEL006,MED0622,2024-06-01
V005028,DEL023,MED0623,2024-06-01
V006459,DEL020,MED0795,2024-06-01
V006850,DEL023,MED0846,2024-06-01
V007036,DEL029,MED0868,2024-06-01
V007903,DEL045,MED0973,2024-06-01
V008167,DEL045,MED1000,2024-06-01
V008991,DEL021,MED1090,2024-06-01
V009595,DEL047,MED1167,2024-06-01
V011074,DEL031,MED1359,2024-06-01
V011263,DEL026,MED1371,2024-06-01
V011356,DEL013,MED1385,2024-06-01
V012160,DEL038,MED1459,2024-06-01
V012161,DEL038,MED1459,2024-06-01
V012291,DEL026,MED1470,2024-06-01
V013388,DEL027,MED1589,2024-06-01
V013608,DEL031,MED1603,2024-06-01
V014657,DEL004,MED1705,2024-06-01
V015423,DEL020,MED1797,2024-06-01
V016192,DEL001,MED1893,2024-06-01
V016444,DEL033,MED1937,2024-06-01
V016669,DEL004,MED1960,2024-06-01
V016869,DEL011,MED1988,2024-06-01
V002391,DEL042,MED0305,2024-06-02
V002547,DEL008,MED0323,2024-06-02
V002586,DEL047,MED0332,2024-06-02
V004047,DEL006,MED0495,2024-06-02
V004140,DEL026,MED0513,2024-06-02
V004356,DEL032,MED0537,2024-06-02
V004512,DEL047,MED0555,2024-06-02
V005790,DEL037,MED0715,2024-06-02
V005828,DEL010,MED0720,2024-06-02
V006943,DEL006,MED0859,2024-06-02
V007554,DEL026,MED0930,2024-06-02
V007862,DEL034,MED0972,2024-06-02
V007879,DEL034,MED0972,2024-06-02
V007940,DEL041,MED0978,2024-06-02
V009140,DEL036,MED1102,2024-06-02
V009305,DEL049,MED1114,2024-06-02
V009508,DEL022,MED1155,2024-06-02
V010077,DEL028,MED1204,2024-06-02
V010312,DEL040,MED1235,2024-06-02
V010719,DEL049,MED1298,2024-06-02
V011119,DEL015,MED1365,2024-06-02
V012946,DEL026,MED1547,2024-06-02
V013393,DEL027,MED1589,2024-06-02
V014205,DEL029,MED1661,2024-06-02
V014995,DEL003,MED1751,2024-06-02
V015102,DEL023,MED1768,2024-06-02
V016037,DEL017,MED1875,2024-06-02
V016264,DEL024,MED1901,2024-06-02
V000212,DEL034,MED0034,2024-06-03
V000461,DEL002,MED0058,2024-06-03
V000606,DEL021,MED0070,2024-06-03
V001509,DEL034,MED0186,2024-06-03
V002823,DEL039,MED0354,2024-06-03
V003344,DEL049,MED0407,2024-06-03
V003345,DEL049,MED0407,2024-06-03
V003712,DEL049,MED0452,2024-06-03
V005072,DEL042,MED0629,2024-06-03
V005632,DEL023,MED0701,2024-06-03
V006620,DEL002,MED0817,2024-06-03
V007080,DEL020,MED0876,2024-06-03
V007146,DEL025,MED0882,2024-06-03
V007180,DEL003,MED0885,2024-06-03
V007612,DEL006,MED0946,2024-06-03
V010756,DEL013,MED1304,2024-06-03
V011215,DEL046,MED1369,2024-06-03
V011361,DEL013,MED1385,2024-06-03
V011534,DEL022,MED1405,2024-06-03
V011801,DEL017,MED1432,2024-06-03
V011864,DEL033,MED1436,2024-06-03
V013184,DEL011,MED1572,2024-06-03
V015899,DEL046,MED1856,2024-06-03
V000356,DEL016,MED0048,2024-06-04
V001129,DEL033,MED0134,2024-06-04
V001282,DEL024,MED0157,2024-06-04
V001798,DEL050,MED0220,2024-06-04
V001831,DEL008,MED0224,2024-06-04
V001844,DEL008,MED0224,2024-06-04
V002306,DEL042,MED0297,2024-06-04
V002382,DEL011,MED0304,2024-06-04
V002695,DEL030,MED0342,2024-06-04
V003464,DEL025,MED0429,2024-06-04
