id_medico,mes,unidades_categoria,unidades_producto
MED0570,2024-12,90,12
MED0570,2025-01,122,21
MED0570,2025-02,128,20
MED0570,2025-03,137,24
MED0570,2025-04,97,19
MED0570,2025-05,118,19
MED0570,2025-06,115,19
MED0570,2025-07,123,21
MED0570,2025-08,114,20
MED0570,2025-09,109,20
MED0570,2025-10,117,19
MED0570,2025-11,115,20
MED0570,2025-12,113,22
MED0571,2024-01,140,24
MED0571,2024-02,167,28
MED0571,2024-03,163,25
MED0571,2024-04,170,28
MED0571,2024-05,158,26
MED0571,2024-06,189,29
MED0571,2024-07,174,29
MED0571,2024-08,164,26
MED0571,2024-09,145,21
MED0571,2024-10,150,27
MED0571,2024-11,149,21
MED0571,2024-12,145,27
MED0571,2025-01,167,35
MED0571,2025-02,167,34
MED0571,2025-03,192,39
MED0571,2025-04,155,34
MED0571,2025-05,170,30
MED0571,2025-06,161,35
MED0571,2025-07,155,33
MED0571,2025-08,148,27
MED0571,2025-09,143,27
MED0571,2025-10,154,32
MED0571,2025-11,153,34
MED0571,2025-12,127,22
MED0572,2024-01,1108,250
MED0572,2024-02,1461,293
MED0572,2024-03,1245,246
MED0572,2024-04,1576,328
MED0572,2024-05,1531,316
MED0572,2024-06,1425,319
MED0572,2024-07,1281,237
MED0572,2024-08,1218,255
MED0572,2024-09,1189,267
MED0572,2024-10,1248,241
MED0572,2024-11,1517,333
MED0572,2024-12,1383,290
MED0572,2025-01,1377,284
MED0572,2025-02,1450,358
MED0572,2025-03,1539,332
MED0572,2025-04,1315,262
MED0572,2025-05,1566,292
MED0572,2025-06,1277,260
MED0572,2025-07,1514,315
MED0572,2025-08,1437,262
MED0572,2025-09,1271,257
MED0572,2025-10,1111,253
MED0572,2025-11,1260,285
MED0572,2025-12,1412,288
MED0573,2024-01,985,242
MED0573,2024-02,1188,286
MED0573,2024-03,1107,239
MED0573,2024-04,841,204
MED0573,2024-05,959,222
MED0573,2024-06,1068,255
MED0573,2024-07,1019,249
MED0573,2024-08,1012,244
MED0573,2024-09,1047,286
MED0573,2024-10,998,249
MED0573,2024-11,917,217
MED0573,2024-12,1008,188
MED0573,2025-01,1176,284
MED0573,2025-02,1217,276
MED0573,2025-03,1156,294
MED0573,2025-04,1053,224
MED0573,2025-05,1113,255
MED0573,2025-06,1249,357
MED0573,2025-07,934,231
MED0573,2025-08,914,218
MED0573,2025-09,948,228
MED0573,2025-10,940,219
MED0573,2025-11,1097,269
MED0573,2025-12,1028,219
MED0574,2024-01,412,103
MED0574,2024-02,490,106
MED0574,2024-03,492,102
MED0574,2024-04,475,107
MED0574,2024-05,489,99
MED0574,2024-06,462,78
MED0574,2024-07,421,88
MED0574,2024-08,420,85
MED0574,2024-09,390,91
MED0574,2024-10,382,77
MED0574,2024-11,436,94
MED0574,2024-12,332,75
MED0574,2025-01,496,105
MED0574,2025-02,374,80
MED0574,2025-03,477,107
MED0574,2025-04,452,75
MED0574,2025-05,416,76
MED0574,2025-06,480,90
MED0574,2025-07,419,69
MED0574,2025-08,382,83
MED0574,2025-09,460,97
MED0574,2025-10,428,70
MED0574,2025-11,423,96
MED0574,2025-12,402,98
MED0575,2024-01,128,26
MED0575,2024-02,115,23
MED0575,2024-03,117,22
MED0575,2024-04,133,20
MED0575,2024-05,131,22
MED0575,2024-06,119,22
MED0575,2024-07,116,23
MED0575,2024-08,114,21
MED0575,2024-09,122,22
MED0575,2024-10,120,21
MED0575,2024-11,105,19
MED0575,2024-12,102,18
MED0575,2025-01,138,39
MED0575,2025-02,124,35
MED0575,2025-03,113,28
MED0575,2025-04,146,38
MED0575,2025-05,131,33
MED0575,2025-06,121,33
MED0575,2025-07,140,35
MED0575,2025-08,110,27
MED0575,2025-09,131,31
MED0575,2025-10,106,30
MED0575,2025-11,130,30
MED0575,2025-12,102,27
MED0576,2024-01,140,29
MED0576,2024-02,154,29
MED0576,2024-03,151,29
MED0576,2024-04,171,34
MED0576,2024-05,157,32
MED0576,2024-06,158,28
MED0576,2024-07,159,32
MED0576,2024-08,150,25
MED0576,2024-09,151,25
MED0576,2024-10,138,24
MED0576,2024-11,139,30
MED0576,2024-12,158,31
MED0576,2025-01,131,25
MED0576,2025-02,160,33
MED0576,2025-03,169,33
MED0576,2025-04,177,33
MED0576,2025-05,175,35
MED0576,2025-06,166,28
MED0576,2025-07,134,24
MED0576,2025-08,152,27
MED0576,2025-09,151,31
MED0576,2025-10,149,23
MED0576,2025-11,168,33
MED0576,2025-12,170,32
MED0577,2024-01,159,19
MED0577,2024-02,171,20
MED0577,2024-03,189,24
MED0577,2024-04,196,23
MED0577,2024-05,177,21
MED0577,2024-06,167,19
MED0577,2024-07,192,24
MED0577,2024-08,141,17
MED0577,2024-09,180,20
MED0577,2024-10,148,16
MED0577,2024-11,178,18
MED0577,2024-12,180,20
MED0577,2025-01,160,24
MED0577,2025-02,184,31
MED0577,2025-03,187,25
MED0577,2025-04,204,30
MED0577,2025-05,177,27
MED0577,2025-06,182,33
MED0577,2025-07,204,32
MED0577,2025-08,171,30
MED0577,2025-09,173,31
MED0577,2025-10,163,28
MED0577,2025-11,169,31
MED0577,2025-12,177,30
MED0578,2024-01,162,39
MED0578,2024-02,149,35
MED0578,2024-03,131,29
MED0578,2024-04,153,31
MED0578,2024-05,152,36
MED0578,2024-06,153,32
MED0578,2024-07,138,32
MED0578,2024-08,130,30
MED0578,2024-09,105,23
MED0578,2024-10,155,34
MED0578,2024-11,123,29
MED0578,2024-12,127,34
MED0578,2025-01,146,35
MED0578,2025-02,169,34
MED0578,2025-03,153,36
MED0578,2025-04,164,32
MED0578,2025-05,173,37
MED0578,2025-06,152,33
MED0578,2025-07,129,30
MED0578,2025-08,135,29
MED0578,2025-09,148,29
MED0578,2025-10,165,38
MED0578,2025-11,152,36
MED0578,2025-12,149,34
MED0579,2024-01,413,74
MED0579,2024-02,325,56
MED0579,2024-03,310,59
MED0579,2024-04,415,72
MED0579,2024-05,493,91
MED0579,2024-06,414,71
MED0579,2024-07,326,62
MED0579,2024-08,401,72
MED0579,2024-09,361,71
MED0579,2024-10,376,76
MED0579,2024-11,325,58
MED0579,2024-12,397,76
MED0579,2025-01,398,86
MED0579,2025-02,432,92
MED0579,2025-03,398,85
MED0579,2025-04,470,96
MED0579,2025-05,346,83
MED0579,2025-06,398,79
MED0579,2025-07,324,64
MED0579,2025-08,316,67
MED0579,2025-09,352,80
MED0579,2025-10,312,64
MED0579,2025-11,382,73
MED0579,2025-12,415,86
MED0580,2024-01,256,49
MED0580,2024-02,264,65
MED0580,2024-03,287,61
MED0580,2024-04,352,89
MED0580,2024-05,293,65
MED0580,2024-06,281,62
MED0580,2024-07,264,59
MED0580,2024-08,245,58
MED0580,2024-09,226,55
MED0580,2024-10,254,61
MED0580,2024-11,291,67
MED0580,2024-12,244,60
MED0580,2025-01,265,49
MED0580,2025-02,294,59
MED0580,2025-03,330,63
MED0580,2025-04,324,64
MED0580,2025-05,303,60
MED0580,2025-06,345,81
MED0580,2025-07,292,57
MED0580,2025-08,254,47
MED0580,2025-09,267,63
MED0580,2025-10,290,67
MED0580,2025-11,313,68
MED0580,2025-12,244,50
MED0581,2024-01,1488,366
MED0581,2024-02,1285,321
MED0581,2024-03,1324,309
MED0581,2024-04,1318,342
MED0581,2024-05,1648,339
MED0581,2024-06,1310,275
MED0581,2024-07,1426,295
MED0581,2024-08,1266,293
MED0581,2024-09,1316,322
MED0581,2024-10,1255,293
MED0581,2024-11,1423,325
MED0581,2024-12,1372,347
MED0581,2025-01,1341,310
MED0581,2025-02,1439,310
MED0581,2025-03,1611,372
MED0581,2025-04,1724,385
MED0581,2025-05,1368,301
MED0581,2025-06,1449,331
MED0581,2025-07,1363,343
MED0581,2025-08,1393,334
MED0581,2025-09,1300,318
MED0581,2025-10,1383,303
MED0581,2025-11,1166,307
MED0581,2025-12,1496,354
MED0582,2024-01,158,21
MED0582,2024-02,168,24
MED0582,2024-03,169,18
MED0582,2024-04,202,28
MED0582,2024-05,178,24
MED0582,2024-06,181,25
MED0582,2024-07,169,20
MED0582,2024-08,158,20
MED0582,2024-09,190,24
MED0582,2024-10,159,18
MED0582,2024-11,158,22
MED0582,2024-12,164,17
MED0582,2025-01,189,22
MED0582,2025-02,174,21
MED0582,2025-03,203,24
MED0582,2025-04,170,18
MED0582,2025-05,192,23
MED0582,2025-06,174,22
MED0582,2025-07,204,28
MED0582,2025-08,155,16
MED0582,2025-09,170,22
MED0582,2025-10,143,17
MED0582,2025-11,163,22
MED0582,2025-12,178,23
MED0583,2024-01,396,91
MED0583,2024-02,403,97
MED0583,2024-03,396,75
MED0583,2024-04,420,88
MED0583,2024-05,444,86
MED0583,2024-06,365,69
MED0583,2024-07,393,85
MED0583,2024-08,397,91
MED0583,2024-09,358,84
MED0583,2024-10,359,73
MED0583,2024-11,308,50
MED0583,2024-12,422,87
MED0583,2025-01,408,85
MED0583,2025-02,432,96
MED0583,2025-03,356,71
MED0583,2025-04,407,93
MED0583,2025-05,450,95
MED0583,2025-06,430,96
MED0583,2025-07,316,77
MED0583,2025-08,326,72
MED0583,2025-09,401,87
MED0583,2025-10,304,66
MED0583,2025-11,339,70
MED0583,2025-12,404,95
MED0584,2024-01,549,91
MED0584,2024-02,514,81
MED0584,2024-03,500,86
MED0584,2024-04,476,78
MED0584,2024-05,509,85
MED0584,2024-06,473,77
MED0584,2024-07,464,63
MED0584,2024-08,454,70
MED0584,2024-09,446,68
MED0584,2024-10,428,76
MED0584,2024-11,504,87
MED0584,2024-12,476,86
MED0584,2025-01,474,80
MED0584,2025-02,509,74
MED0584,2025-03,508,77
MED0584,2025-04,565,84
MED0584,2025-05,517,78
MED0584,2025-06,486,83
MED0584,2025-07,436,70
MED0584,2025-08,532,78
MED0584,2025-09,487,79
MED0584,2025-10,471,63
MED0584,2025-11,533,81
MED0584,2025-12,441,72
MED0585,2024-01,425,79
MED0585,2024-02,401,103
MED0585,2024-03,475,127
MED0585,2024-04,460,116
MED0585,2024-05,391,87
MED0585,2024-06,419,107
MED0585,2024-07,436,110
MED0585,2024-08,420,94
MED0585,2024-09,349,80
MED0585,2024-10,410,116
MED0585,2024-11,421,94
MED0585,2024-12,409,104
MED0585,2025-01,423,103
MED0585,2025-02,435,94
MED0585,2025-03,423,96
MED0585,2025-04,460,101
MED0585,2025-05,416,104
MED0585,2025-06,387,100
MED0585,2025-07,391,95
MED0585,2025-08,342,73
MED0585,2025-09,353,77
MED0585,2025-10,363,94
MED0585,2025-11,391,84
MED0585,2025-12,372,82
MED0586,2024-01,463,97
MED0586,2024-02,520,111
MED0586,2024-03,469,88
MED0586,2024-04,421,95
MED0586,2024-05,440,94
MED0586,2024-06,509,108
MED0586,2024-07,474,109
MED0586,2024-08,432,92
MED0586,2024-09,463,97
MED0586,2024-10,395,87
MED0586,2024-11,411,86
MED0586,2024-12,463,87
MED0586,2025-01,548,105
MED0586,2025-02,474,120
MED0586,2025-03,440,86
MED0586,2025-04,460,98
MED0586,2025-05,525,111
MED0586,2025-06,402,88
MED0586,2025-07,440,87
MED0586,2025-08,459,105
MED0586,2025-09,457,96
MED0586,2025-10,382,77
MED0586,2025-11,456,95
MED0586,2025-12,457,93
MED0587,2024-01,427,47
MED0587,2024-02,471,51
MED0587,2024-03,500,58
MED0587,2024-04,494,59
MED0587,2024-05,487,60
MED0587,2024-06,514,56
MED0587,2024-07,493,63
MED0587,2024-08,387,37
MED0587,2024-09,461,55
MED0587,2024-10,457,55
MED0587,2024-11,435,50
MED0587,2024-12,402,47
MED0587,2025-01,519,79
MED0587,2025-02,527,76
MED0587,2025-03,509,70
MED0587,2025-04,529,90
MED0587,2025-05,484,57
MED0587,2025-06,453,66
MED0587,2025-07,428,61
MED0587,2025-08,493,67
MED0587,2025-09,482,75
MED0587,2025-10,545,77
MED0587,2025-11,414,57
MED0587,2025-12,481,71
MED0588,2024-01,376,62
MED0588,2024-02,387,67
MED0588,2024-03,416,70
MED0588,2024-04,410,77
MED0588,2024-05,394,79
MED0588,2024-06,406,80
MED0588,2024-07,381,70
MED0588,2024-08,380,65
MED0588,2024-09,318,70
MED0588,2024-10,343,62
MED0588,2024-11,411,71
MED0588,2024-12,402,73
MED0588,2025-01,368,67
MED0588,2025-02,427,81
MED0588,2025-03,401,79
MED0588,2025-04,338,67
MED0588,2025-05,394,68
MED0588,2025-06,340,58
MED0588,2025-07,320,56
MED0588,2025-08,365,56
MED0588,2025-09,325,61
MED0588,2025-10,384,65
MED0588,2025-11,408,67
MED0588,2025-12,386,67
MED0589,2024-01,165,15
MED0589,2024-02,189,22
MED0589,2024-03,196,22
MED0589,2024-04,197,19
MED0589,2024-05,201,23
MED0589,2024-06,140,16
MED0589,2024-07,189,17
MED0589,2024-08,174,16
MED0589,2024-09,158,17
MED0589,2024-10,131,14
MED0589,2024-11,171,17
MED0589,2024-12,164,17
MED0589,2025-01,168,16
MED0589,2025-02,177,16
MED0589,2025-03,184,18
MED0589,2025-04,200,22
MED0589,2025-05,172,18
MED0589,2025-06,179,21
MED0589,2025-07,174,17
MED0589,2025-08,157,18
MED0589,2025-09,188,19
MED0589,2025-10,165,19
MED0589,2025-11,166,16
MED0589,2025-12,162,18
MED0590,2024-01,91,13
MED0590,2024-02,111,16
MED0590,2024-03,138,16
MED0590,2024-04,125,16
MED0590,2024-05,119,14
MED0590,2024-06,108,14
MED0590,2024-07,127,14
MED0590,2024-08,114,14
MED0590,2024-09,117,15
MED0590,2024-10,107,12
MED0590,2024-11,104,13
MED0590,2024-12,119,16
MED0590,2025-01,110,14
MED0590,2025-02,136,17
MED0590,2025-03,135,20
MED0590,2025-04,128,17
MED0590,2025-05,142,19
MED0590,2025-06,125,15
MED0590,2025-07,118,16
MED0590,2025-08,117,15
MED0590,2025-09,123,16
MED0590,2025-10,112,15
MED0590,2025-11,122,16
MED0590,2025-12,127,17
MED0591,2024-01,67,14
MED0591,2024-02,101,20
MED0591,2024-03,101,20
MED0591,2024-04,106,22
MED0591,2024-05,97,17
MED0591,2024-06,104,19
MED0591,2024-07,93,14
MED0591,2024-08,64,13
MED0591,2024-09,89,16
MED0591,2024-10,74,14
MED0591,2024-11,86,15
MED0591,2024-12,84,15
MED0591,2025-01,93,16
MED0591,2025-02,82,12
MED0591,2025-03,93,15
MED0591,2025-04,82,12
MED0591,2025-05,80,14
MED0591,2025-06,93,16
MED0591,2025-07,86,13
MED0591,2025-08,90,14
MED0591,2025-09,72,11
MED0591,2025-10,91,14
MED0591,2025-11,57,8
MED0591,2025-12,71,11
MED0592,2024-01,121,14
MED0592,2024-02,112,16
MED0592,2024-03,124,18
MED0592,2024-04,113,14
MED0592,2024-05,117,15
MED0592,2024-06,130,17
MED0592,2024-07,110,15
MED0592,2024-08,103,12
MED0592,2024-09,114,16
MED0592,2024-10,73,9
MED0592,2024-11,95,12
MED0592,2024-12,114,15
MED0592,2025-01,94,20
MED0592,2025-02,129,23
MED0592,2025-03,122,20
MED0592,2025-04,109,23
MED0592,2025-05,97,21
MED0592,2025-06,127,24
MED0592,2025-07,116,22
MED0592,2025-08,124,22
MED0592,2025-09,90,16
MED0592,2025-10,102,20
MED0592,2025-11,97,20
MED0592,2025-12,117,22
MED0593,2024-01,1423,315
MED0593,2024-02,1350,259
MED0593,2024-03,1136,232
MED0593,2024-04,1205,277
MED0593,2024-05,1660,384
MED0593,2024-06,1235,254
MED0593,2024-07,1234,279
MED0593,2024-08,1393,291
MED0593,2024-09,1109,241
MED0593,2024-10,1245,270
MED0593,2024-11,1197,267
MED0593,2024-12,1224,273
MED0593,2025-01,1160,274
MED0593,2025-02,1625,392
MED0593,2025-03,1470,317
MED0593,2025-04,1096,228
MED0593,2025-05,1385,326
MED0593,2025-06,1386,311
MED0593,2025-07,1251,252
MED0593,2025-08,1220,258
MED0593,2025-09,1316,327
MED0593,2025-10,1279,295
MED0593,2025-11,1170,269
MED0593,2025-12,1037,196
MED0594,2024-01,77,8
MED0594,2024-02,84,9
MED0594,2024-03,75,7
MED0594,2024-04,94,10
MED0594,2024-05,88,9
MED0594,2024-06,91,11
MED0594,2024-07,67,7
MED0594,2024-08,85,9
MED0594,2024-09,91,10
MED0594,2024-10,77,8
MED0594,2024-11,74,9
MED0594,2024-12,79,9
MED0594,2025-01,74,8
MED0594,2025-02,89,10
MED0594,2025-03,99,10
MED0594,2025-04,90,9
MED0594,2025-05,82,8
MED0594,2025-06,82,9
MED0594,2025-07,82,9
MED0594,2025-08,66,7
MED0594,2025-09,72,9
MED0594,2025-10,91,11
MED0594,2025-11,81,8
MED0594,2025-12,88,10
MED0595,2024-01,145,20
MED0595,2024-02,146,18
MED0595,2024-03,140,18
MED0595,2024-04,152,21
MED0595,2024-05,134,15
MED0595,2024-06,138,13
MED0595,2024-07,141,18
MED0595,2024-08,135,16
MED0595,2024-09,113,14
MED0595,2024-10,133,15
MED0595,2024-11,136,17
MED0595,2024-12,141,18
MED0595,2025-01,113,15
MED0595,2025-02,148,19
MED0595,2025-03,147,16
MED0595,2025-04,151,17
MED0595,2025-05,163,22
MED0595,2025-06,127,15
MED0595,2025-07,141,18
MED0595,2025-08,136,17
MED0595,2025-09,122,14
MED0595,2025-10,129,16
MED0595,2025-11,127,17
MED0595,2025-12,140,19
MED0596,2024-01,153,15
MED0596,2024-02,183,23
MED0596,2024-03,158,15
MED0596,2024-04,208,24
MED0596,2024-05,184,20
MED0596,2024-06,208,21
MED0596,2024-07,205,20
MED0596,2024-08,167,17
MED0596,2024-09,141,17
MED0596,2024-10,200,22
MED0596,2024-11,158,17
MED0596,2024-12,201,24
MED0596,2025-01,161,24
MED0596,2025-02,209,32
MED0596,2025-03,209,30
MED0596,2025-04,191,33
MED0596,2025-05,178,30
MED0596,2025-06,174,26
MED0596,2025-07,178,26
MED0596,2025-08,147,21
MED0596,2025-09,202,30
MED0596,2025-10,164,26
MED0596,2025-11,172,26
MED0596,2025-12,178,24
MED0597,2024-01,501,83
MED0597,2024-02,508,76
MED0597,2024-03,598,119
MED0597,2024-04,448,73
MED0597,2024-05,488,84
MED0597,2024-06,467,74
MED0597,2024-07,485,81
MED0597,2024-08,450,74
MED0597,2024-09,473,81
MED0597,2024-10,484,84
MED0597,2024-11,436,80
MED0597,2024-12,484,78
MED0597,2025-01,509,118
MED0597,2025-02,570,150
MED0597,2025-03,550,128
MED0597,2025-04,542,157
MED0597,2025-05,651,167
MED0597,2025-06,526,131
MED0597,2025-07,539,116
MED0597,2025-08,447,97
MED0597,2025-09,456,105
MED0597,2025-10,449,91
MED0597,2025-11,460,101
MED0597,2025-12,527,128
MED0598,2024-01,190,28
MED0598,2024-02,178,24
MED0598,2024-03,203,24
MED0598,2024-04,192,23
MED0598,2024-05,164,23
MED0598,2024-06,183,24
MED0598,2024-07,178,20
MED0598,2024-08,164,19
MED0598,2024-09,175,19
MED0598,2024-10,168,21
MED0598,2024-11,161,19
MED0598,2024-12,192,21
MED0598,2025-01,192,25
MED0598,2025-02,191,22
MED0598,2025-03,203,22
MED0598,2025-04,179,23
MED0598,2025-05,178,19
MED0598,2025-06,162,20
MED0598,2025-07,203,26
MED0598,2025-08,195,23
MED0598,2025-09,181,21
MED0598,2025-10,164,19
MED0598,2025-11,147,19
MED0598,2025-12,216,25
MED0599,2024-01,448,79
MED0599,2024-02,537,121
MED0599,2024-03,365,64
MED0599,2024-04,486,89
MED0599,2024-05,505,102
MED0599,2024-06,489,96
MED0599,2024-07,414,79
MED0599,2024-08,477,103
MED0599,2024-09,452,81
MED0599,2024-10,455,95
MED0599,2024-11,394,67
MED0599,2024-12,455,72
MED0599,2025-01,454,104
MED0599,2025-02,479,98
MED0599,2025-03,482,101
MED0599,2025-04,509,103
MED0599,2025-05,625,136
MED0599,2025-06,491,90
MED0599,2025-07,456,92
MED0599,2025-08,473,100
MED0599,2025-09,453,95
MED0599,2025-10,420,94
MED0599,2025-11,448,94
MED0599,2025-12,481,102
MED0600,2024-01,82,21
MED0600,2024-02,94,26
MED0600,2024-03,88,21
MED0600,2024-04,91,21
MED0600,2024-05,79,22
MED0600,2024-06,90,19
MED0600,2024-07,99,24
MED0600,2024-08,94,23
MED0600,2024-09,80,18
MED0600,2024-10,69,19
MED0600,2024-11,82,17
MED0600,2024-12,97,23
MED0600,2025-01,99,26
MED0600,2025-02,84,19
MED0600,2025-03,94,22
MED0600,2025-04,86,21
MED0600,2025-05,90,23
MED0600,2025-06,85,20
MED0600,2025-07,79,20
MED0600,2025-08,80,19
MED0600,2025-09,73,19
MED0600,2025-10,81,18
MED0600,2025-11,80,20
MED0600,2025-12,79,20
MED0601,2024-01,117,27
MED0601,2024-02,132,28
MED0601,2024-03,141,35
MED0601,2024-04,125,29
MED0601,2024-05,161,35
MED0601,2024-06,159,35
MED0601,2024-07,136,31
MED0601,2024-08,111,20
MED0601,2024-09,116,30
MED0601,2024-10,116,25
MED0601,2024-11,156,37
MED0601,2024-12,130,30
MED0601,2025-01,160,29
MED0601,2025-02,147,30
MED0601,2025-03,135,26
MED0601,2025-04,144,27
MED0601,2025-05,159,30
MED0601,2025-06,145,29
MED0601,2025-07,137,23
MED0601,2025-08,167,30
MED0601,2025-09,154,29
MED0601,2025-10,144,24
MED0601,2025-11,120,22
MED0601,2025-12,137,26
MED0602,2024-01,132,22
MED0602,2024-02,107,17
MED0602,2024-03,146,23
MED0602,2024-04,154,25
MED0602,2024-05,152,23
MED0602,2024-06,155,27
MED0602,2024-07,127,23
MED0602,2024-08,141,20
MED0602,2024-09,142,21
MED0602,2024-10,132,23
MED0602,2024-11,137,22
MED0602,2024-12,156,26
MED0602,2025-01,125,29
MED0602,2025-02,140,27
MED0602,2025-03,157,35
MED0602,2025-04,131,25
MED0602,2025-05,155,35
MED0602,2025-06,148,34
MED0602,2025-07,113,22
MED0602,2025-08,144,32
MED0602,2025-09,155,31
MED0602,2025-10,134,25
MED0602,2025-11,140,24
MED0602,2025-12,138,27
MED0603,2024-01,870,162
MED0603,2024-02,1009,203
MED0603,2024-03,1027,192
MED0603,2024-04,1023,157
MED0603,2024-05,981,160
MED0603,2024-06,938,157
MED0603,2024-07,878,170
MED0603,2024-08,824,139
MED0603,2024-09,856,160
MED0603,2024-10,700,141
MED0603,2024-11,740,130
MED0603,2024-12,770,135
MED0603,2025-01,906,152
MED0603,2025-02,1026,178
MED0603,2025-03,925,147
MED0603,2025-04,984,167
MED0603,2025-05,928,142
MED0603,2025-06,869,154
MED0603,2025-07,935,182
MED0603,2025-08,855,156
MED0603,2025-09,923,182
MED0603,2025-10,920,157
MED0603,2025-11,763,141
MED0603,2025-12,794,125
MED0604,2024-01,104,26
MED0604,2024-02,109,30
MED0604,2024-03,130,36
MED0604,2024-04,163,41
MED0604,2024-05,146,38
MED0604,2024-06,130,38
MED0604,2024-07,125,31
MED0604,2024-08,126,32
MED0604,2024-09,114,26
MED0604,2024-10,126,28
MED0604,2024-11,125,29
MED0604,2024-12,122,31
MED0604,2025-01,132,30
MED0604,2025-02,140,31
MED0604,2025-03,135,35
MED0604,2025-04,140,30
MED0604,2025-05,132,34
MED0604,2025-06,139,35
MED0604,2025-07,140,34
MED0604,2025-08,101,21
MED0604,2025-09,146,32
MED0604,2025-10,117,30
MED0604,2025-11,131,28
MED0604,2025-12,123,33
MED0605,2024-01,114,23
MED0605,2024-02,115,22
MED0605,2024-03,102,16
MED0605,2024-04,80,16
MED0605,2024-05,108,17
MED0605,2024-06,95,19
MED0605,2024-07,75,14
MED0605,2024-08,90,16
MED0605,2024-09,93,16
MED0605,2024-10,96,20
MED0605,2024-11,98,18
MED0605,2024-12,93,17
MED0605,2025-01,101,14
MED0605,2025-02,106,14
MED0605,2025-03,106,16
MED0605,2025-04,103,14
MED0605,2025-05,104,14
MED0605,2025-06,103,13
MED0605,2025-07,99,12
MED0605,2025-08,81,12
MED0605,2025-09,107,13
MED0605,2025-10,94,12
MED0605,2025-11,98,11
MED0605,2025-12,101,13
MED0606,2024-01,86,19
MED0606,2024-02,107,21
MED0606,2024-03,98,20
MED0606,2024-04,105,26
MED0606,2024-05,89,19
MED0606,2024-06,99,22
MED0606,2024-07,90,21
MED0606,2024-08,76,13
MED0606,2024-09,86,15
MED0606,2024-10,84,15
MED0606,2024-11,82,18
MED0606,2024-12,84,16
MED0606,2025-01,68,14
MED0606,2025-02,113,21
MED0606,2025-03,99,22
MED0606,2025-04,107,20
MED0606,2025-05,96,21
MED0606,2025-06,99,18
MED0606,2025-07,79,14
MED0606,2025-08,86,17
MED0606,2025-09,98,19
MED0606,2025-10,82,17
MED0606,2025-11,98,20
MED0606,2025-12,95,17
MED0607,2024-01,154,22
MED0607,2024-02,176,28
MED0607,2024-03,157,19
MED0607,2024-04,183,25
MED0607,2024-05,182,25
MED0607,2024-06,128,17
MED0607,2024-07,160,26
MED0607,2024-08,164,22
MED0607,2024-09,160,22
MED0607,2024-10,150,21
MED0607,2024-11,132,17
MED0607,2024-12,143,20
MED0607,2025-01,151,30
MED0607,2025-02,185,32
MED0607,2025-03,151,27
MED0607,2025-04,166,26
MED0607,2025-05,177,27
MED0607,2025-06,187,38
MED0607,2025-07,169,30
MED0607,2025-08,168,28
MED0607,2025-09,150,25
MED0607,2025-10,142,23
MED0607,2025-11,135,22
MED0607,2025-12,194,30
MED0608,2024-01,137,14
MED0608,2024-02,147,17
MED0608,2024-03,148,16
MED0608,2024-04,139,16
MED0608,2024-05,137,13
MED0608,2024-06,152,17
MED0608,2024-07,145,17
MED0608,2024-08,143,14
MED0608,2024-09,124,16
MED0608,2024-10,118,11
MED0608,2024-11,139,16
MED0608,2024-12,110,10
MED0608,2025-01,139,20
MED0608,2025-02,147,20
MED0608,2025-03,144,19
MED0608,2025-04,151,24
MED0608,2025-05,171,21
MED0608,2025-06,136,20
MED0608,2025-07,144,21
MED0608,2025-08,128,19
MED0608,2025-09,128,22
MED0608,2025-10,134,18
MED0608,2025-11,153,22
MED0608,2025-12,123,16
MED0609,2024-01,384,48
MED0609,2024-02,378,44
MED0609,2024-03,340,37
MED0609,2024-04,359,39
MED0609,2024-05,365,46
MED0609,2024-06,386,45
MED0609,2024-07,333,46
MED0609,2024-08,372,42
MED0609,2024-09,326,39
MED0609,2024-10,379,40
MED0609,2024-11,321,44
MED0609,2024-12,332,40
MED0609,2025-01,410,54
MED0609,2025-02,408,46
MED0609,2025-03,419,51
MED0609,2025-04,356,40
MED0609,2025-05,324,42
MED0609,2025-06,351,44
MED0609,2025-07,345,39
MED0609,2025-08,320,41
MED0609,2025-09,370,50
MED0609,2025-10,321,39
